Date	pe_ratio	market_cap	ps_ratio	usd_can	usd_gbp	usd_japan	usd_china	usd_euro	csi	usd_exports	industrial_production	gold	oil	cpi
2020-03-10	22.5209	1248499.4632	4.8707	1.3678	0.7672	104.1703	6.957	0.8817	NaN	NaN	NaN	-0.01004484304932729	NaN	NaN
2020-03-12	19.5919	1086125.4004	4.2372	1.3811	0.7885	103.9502	7.0175	0.9024	NaN	NaN	NaN	-0.05024791389527139	NaN	NaN
2020-04-07	20.3156	1121771.9474	4.3518	1.4018	0.8093	108.9113	7.0558	0.9186	NaN	NaN	NaN	0.0006066856761510753	NaN	NaN
2020-04-13	21.3978	1181529.4478	4.5836	NaN	NaN	NaN	NaN	0.9169	NaN	NaN	NaN	0.0	NaN	NaN
2020-04-17	22.1457	1225749.938	4.7438	1.407	0.8009	107.6059	7.0738	0.9189	NaN	NaN	NaN	-0.021335646140503095	NaN	NaN
2020-04-20	21.686	1200307.3916	4.6454	1.4111	0.8043	107.8361	7.0736	0.9196	NaN	NaN	NaN	-0.0037811650714876244	NaN	NaN
2020-04-22	21.621	1196709.8935	4.6315	1.4148	0.8091	107.6746	7.0824	0.9234	NaN	NaN	NaN	0.01694310683074729	NaN	NaN
2020-04-23	21.5372	1192072.155	4.6135	1.4135	0.8095	107.4545	7.0794	0.9246	NaN	NaN	NaN	0.015023968198293103	NaN	NaN
2020-04-30	23.007	1273427.623	4.9284	1.3863	0.7991	106.5373	7.049	0.9146	71.8	150773.0	84.2018	-0.0003522367030645013	-0.5104804901644631	NaN
2020-05-01	22.6366	1252926.2184	4.849	NaN	NaN	NaN	NaN	0.9093	NaN	NaN	NaN	-0.009689922480620172	NaN	255.944
2020-05-12	24.3861	1349755.2624	5.2238	1.3979	0.8084	107.3494	7.0854	0.9205	NaN	NaN	NaN	-0.000234907211651314	NaN	NaN
2020-05-18	24.6641	1365142.1516	5.2833	1.4034	0.8231	107.3763	7.1148	0.9171	NaN	NaN	NaN	-0.00040336521839345885	NaN	NaN
2020-05-25	NaN	NaN	NaN	1.3988	0.8205	107.6719	7.1362	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2020-05-29	24.8974	1378058.4699	5.3333	1.3721	0.809	107.121	7.1351	0.9003	NaN	NaN	NaN	0.0065797135204377355	NaN	NaN
2020-06-03	25.4597	1409178.9952	5.4537	1.3555	0.7956	108.576	7.1109	0.8892	NaN	NaN	NaN	-0.021122718402020402	NaN	NaN
2020-06-10	27.6304	1529326.7614	5.9187	1.3387	0.7821	107.3934	7.0598	0.8807	NaN	NaN	NaN	0.005018967026553689	NaN	NaN
2020-06-22	28.1026	1555462.8015	6.0199	1.3565	0.8056	106.9205	7.0764	0.8881	NaN	NaN	NaN	0.015621397279225402	NaN	NaN
2020-06-25	28.5701	1581338.7814	6.12	1.3645	0.8048	107.3661	7.072	0.8912	NaN	NaN	NaN	-0.0053790838570861865	NaN	NaN
2020-06-29	28.3305	1549843.4514	6.0687	1.3656	0.8112	107.2935	7.0756	0.8899	NaN	NaN	NaN	0.01373311970702673	NaN	NaN
2020-07-02	27.605	1559825.0293	5.8948	1.3595	0.7994	107.4251	7.0671	0.8899	NaN	NaN	NaN	0.0036135734854045864	NaN	NaN
2020-07-07	28.2555	1596581.2259	6.0337	1.3567	0.7985	107.7148	7.0228	0.885	NaN	NaN	NaN	0.0009508361765198092	NaN	NaN
2020-07-09	29.0167	1639591.9735	6.1962	1.3502	0.7905	107.2738	6.9855	0.8851	NaN	NaN	NaN	0.0005521506266910059	NaN	NaN
2020-07-15	29.6361	1674591.7551	6.3285	1.3568	0.7912	106.8245	6.9884	0.8767	NaN	NaN	NaN	0.0014984183362005687	NaN	NaN
2020-07-27	28.7521	1621491.4382	6.1397	1.3375	0.7767	105.3401	7.002	0.8511	NaN	NaN	NaN	0.018190421113506217	NaN	NaN
2020-08-06	34.5421	1948021.6067	7.3761	1.3297	0.7602	105.5138	6.9514	0.8435	NaN	NaN	NaN	0.00927643784786647	NaN	NaN
2020-08-12	34.2714	1932757.5934	7.3183	1.329	0.7686	106.9748	6.9457	0.8477	NaN	NaN	NaN	-0.00402124039799967	NaN	NaN
2020-08-17	34.7559	1960078.8946	7.4218	1.3232	0.7646	106.2938	6.9402	0.8425	NaN	NaN	NaN	0.014448786507610167	NaN	NaN
2020-08-19	35.0895	1978891.6842	7.493	1.3147	0.7571	105.3717	6.9113	0.8405	NaN	NaN	NaN	-0.013839107925129435	NaN	NaN
2020-08-20	35.8681	2022802.4454	7.6593	1.321	0.761	105.8734	6.9186	0.843	NaN	NaN	NaN	-0.027158001009591093	NaN	NaN
2020-08-21	37.7165	2127042.4023	8.054	1.3224	0.7626	105.8119	6.9235	0.8493	NaN	NaN	NaN	-0.001452885014528782	NaN	NaN
2020-09-02	39.8484	2247273.2304	8.5092	1.3064	0.749	106.2305	6.8271	0.8446	NaN	NaN	NaN	-0.012827012776313262	NaN	NaN
2020-09-03	36.6581	2067354.5517	7.828	1.3114	0.7546	106.5352	6.8401	0.8452	NaN	NaN	NaN	-0.003389656412099984	NaN	NaN
2020-09-18	32.4003	1827234.9462	6.9188	1.3184	0.7717	104.3607	6.7731	0.8434	NaN	NaN	NaN	0.007540153901771429	NaN	NaN
2020-09-23	32.4852	1832023.6563	6.9369	1.3337	0.7859	105.1232	6.7938	0.8564	NaN	NaN	NaN	-0.017103882476390275	NaN	NaN
2020-09-24	32.8188	1850836.4459	7.0081	1.3396	0.7834	105.3929	6.8293	0.8572	NaN	NaN	NaN	-0.006191950464396356	NaN	NaN
2020-09-29	34.5989	1936878.8907	7.3883	1.3378	0.7773	105.6315	6.8174	0.8535	NaN	NaN	NaN	0.010566968835487911	NaN	NaN
2020-10-06	34.6055	1921090.5011	7.2254	1.3251	0.772	105.621	6.7919	0.849	NaN	NaN	NaN	0.0019899455383327602	NaN	NaN
2020-10-09	35.7706	1985771.9681	7.4687	1.3177	0.7729	105.9347	6.7017	0.8461	NaN	NaN	NaN	0.018966887417218414	NaN	NaN
2020-10-19	35.4679	1971868.996	7.4055	1.3172	0.7687	105.3118	6.6837	0.8483	NaN	NaN	NaN	0.00026245341451902604	NaN	NaN
2020-10-22	35.3976	1967958.5815	7.3908	1.3162	0.7637	104.6612	6.6813	0.8457	NaN	NaN	NaN	-0.012056958736098133	NaN	NaN
2020-11-03	33.7737	1877679.0129	7.0518	1.3147	0.7695	104.7342	6.6824	0.8529	NaN	NaN	NaN	0.00973596486586592	NaN	NaN
2020-11-16	36.789	2045316.7806	7.6813	1.3082	0.7592	104.9451	6.5888	0.8443	NaN	NaN	NaN	-0.0028028980908563206	NaN	NaN
2020-11-18	36.0948	2006722.6901	7.5364	1.3072	0.7531	103.876	6.5571	0.8425	NaN	NaN	NaN	-0.006881583822984538	NaN	NaN
2020-11-23	34.8165	1935655.1577	7.2695	1.3049	0.7469	103.7476	6.569	0.8456	NaN	NaN	NaN	-0.018926267526790053	NaN	NaN
2020-12-09	37.2416	2070479.4476	7.7758	1.2777	0.7432	104.0961	6.5379	0.8278	NaN	NaN	NaN	-0.014131249330906814	NaN	NaN
2020-12-10	37.6881	2095302.0785	7.8691	1.2758	0.752	104.4408	6.5418	0.8252	NaN	NaN	NaN	0.0014116625040720976	NaN	NaN
2020-12-11	37.4343	2081190.5828	7.8161	1.2771	0.7611	104.1313	6.5462	0.8256	NaN	NaN	NaN	-0.0013012361743657275	NaN	NaN
2020-12-15	39.107	2174190.4398	8.1653	1.2745	0.7479	103.855	6.5455	0.8225	NaN	NaN	NaN	0.010648754914809988	NaN	NaN
2020-12-22	40.3303	2242197.6478	8.4207	1.2871	0.7447	103.3745	6.5411	0.8216	NaN	NaN	NaN	-0.0015425531914894375	NaN	NaN
2020-12-23	40.0489	2226555.9899	8.362	1.2881	0.7455	103.5591	6.5386	0.8201	NaN	NaN	NaN	-0.0011187470033562352	NaN	NaN
2020-12-25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2021-01-04	34.9757	2177098.4648	7.6343	1.2704	0.7332	102.9766	6.4642	0.8161	NaN	NaN	NaN	0.02945539309175671	NaN	NaN
2021-01-05	35.4081	2204015.6856	7.7287	1.2754	0.7362	102.8849	6.4636	0.8133	NaN	NaN	NaN	-0.0014409221902017544	NaN	NaN
2021-01-18	NaN	NaN	NaN	1.2776	0.7383	103.7633	6.4953	NaN	NaN	NaN	NaN	-0.0032082653616096746	NaN	NaN
2021-01-26	38.6919	2403383.8234	8.4455	1.2718	0.7304	103.7058	6.4677	0.8233	NaN	NaN	NaN	-0.00016155958856167718	NaN	NaN
2021-02-05	36.9622	2295940.009	8.0679	1.2805	0.7305	105.7498	6.4704	0.8309	NaN	NaN	NaN	0.009575004199563253	NaN	NaN
2021-02-10	36.5919	2272940.3174	7.9871	1.2694	0.7228	104.758	6.4513	0.8243	NaN	NaN	NaN	0.0016851489454230428	NaN	NaN
2021-02-11	36.5216	2268575.4125	7.9718	1.2665	0.7224	104.6514	6.4582	0.8246	NaN	NaN	NaN	-0.0014109730287079625	NaN	NaN
2021-02-17	35.3622	2196554.4806	7.7187	1.269	0.7211	106.0862	6.4582	0.8304	NaN	NaN	NaN	-0.007579557487599531	NaN	NaN
2021-02-26	32.773	2035724.521	7.1535	1.2648	0.7182	106.2866	6.4669	0.8269	NaN	NaN	NaN	-0.020677642299263943	NaN	NaN
2021-03-04	32.4676	2016753.9725	7.0869	1.2642	0.7169	107.3874	6.4688	0.8302	NaN	NaN	NaN	0.0004090218534531509	NaN	NaN
2021-03-10	32.427	2014235.7581	7.078	1.2648	0.7203	108.5772	6.5114	0.8403	NaN	NaN	NaN	-0.0004077115731841996	NaN	NaN
2021-03-11	32.9622	2047476.1882	7.1948	1.2575	0.7158	108.4635	6.4846	0.8349	NaN	NaN	NaN	0.004719729635240588	NaN	NaN
2021-03-22	33.3486	2071483.1654	7.2792	1.2496	0.7231	108.8127	6.5053	0.8381	NaN	NaN	NaN	0.0005763024435223585	NaN	NaN
2021-03-25	32.5919	2024476.4966	7.114	1.2582	0.7293	109.0917	6.543	0.8491	NaN	NaN	NaN	0.003929500144466802	NaN	NaN
2021-03-29	32.8081	2025550.564	7.1612	1.2587	0.7223	109.6317	6.5626	0.849	NaN	NaN	NaN	-0.014897794202563763	NaN	NaN
2021-03-31	27.3879	2038232.1558	6.4488	1.2607	0.7267	110.7974	6.5511	0.8516	84.9	207372.0	98.8621	0.004216152019002273	0.07069454287739196	NaN
2021-04-07	28.6771	2134178.4095	6.7524	1.2607	0.7242	109.862	6.5433	0.841	NaN	NaN	NaN	-0.003782885309795425	NaN	NaN
2021-04-08	29.2287	2175226.7198	6.8823	1.2589	0.7268	109.2479	6.5484	0.84	NaN	NaN	NaN	0.010010931476900131	NaN	NaN
2021-04-12	29.426	2189910.6682	6.9287	1.2543	0.7268	109.375	6.5446	0.8398	NaN	NaN	NaN	-0.004766827475304325	NaN	NaN
2021-04-20	29.8453	2221290.5624	7.0275	1.2521	0.7161	108.4059	6.4976	0.8302	NaN	NaN	NaN	0.0019160326852634135	NaN	NaN
2021-04-22	29.583	2201766.0341	6.9657	1.2508	0.721	108.1687	6.4902	0.8325	NaN	NaN	NaN	-0.005783561339116949	NaN	NaN
2021-04-27	30.1323	2242650.7301	7.095	1.2397	0.7189	108.2727	6.4835	0.8279	NaN	NaN	NaN	0.006089996616668536	NaN	NaN
2021-04-29	29.9283	2227464.9859	7.047	1.2286	0.7165	108.995	6.469	0.8258	NaN	NaN	NaN	-0.005360568784561592	NaN	NaN
2021-05-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	268.599
2021-05-13	28.0202	2085453.2461	6.5977	1.2139	0.7124	109.5687	6.4539	0.8285	NaN	NaN	NaN	-0.004861528377123503	NaN	NaN
2021-05-14	28.5762	2126838.571	6.7287	1.2126	0.7101	109.2881	6.436	0.8237	NaN	NaN	NaN	0.008947195081787207	NaN	NaN
2021-05-17	28.3117	2107147.1664	6.6664	1.2122	0.71	109.1987	6.4421	0.8227	NaN	NaN	NaN	0.00848702464501394	NaN	NaN
2021-05-18	27.9933	2083450.7304	6.5914	1.2022	0.7036	108.8938	6.4229	0.8195	NaN	NaN	NaN	0.007066947186707528	NaN	NaN
2021-05-19	27.9574	2080780.7094	6.5829	1.2076	0.7061	109.1549	6.4358	0.8186	NaN	NaN	NaN	0.011624169702164178	NaN	NaN
2021-05-20	28.5448	2124502.3026	6.7213	1.211	0.708	108.9486	6.438	0.818	NaN	NaN	NaN	-0.005401111993645791	NaN	NaN
2021-05-26	28.4417	2116825.9924	6.697	1.2089	0.7059	108.8887	6.3905	0.8194	NaN	NaN	NaN	0.006783253842077341	NaN	NaN
2021-05-28	27.9395	2079445.6989	6.5787	1.2116	0.7063	110.0725	6.3764	0.8201	NaN	NaN	NaN	0.004493787998942622	NaN	NaN
2021-05-31	NaN	NaN	NaN	1.207	0.705	109.6549	6.3701	NaN	82.9	210279.0	99.7785	0.0	0.04893936863203607	NaN
2021-06-09	28.5045	2121498.529	6.7118	1.2078	0.7056	109.3727	6.3861	0.8207	NaN	NaN	NaN	0.0007394886963869585	NaN	NaN
2021-06-11	28.5538	2125169.8078	6.7234	1.2113	0.7069	109.5918	6.3933	0.8264	NaN	NaN	NaN	-0.004023931804945313	NaN	NaN
2021-06-21	29.6637	2207773.5813	6.9847	1.2411	0.7205	110.0917	6.4684	0.8397	NaN	NaN	NaN	0.0011279679657096864	NaN	NaN
2021-06-28	30.2197	2231544.6428	7.1156	1.2332	0.7196	110.9404	6.4586	0.8377	NaN	NaN	NaN	-0.003582022723456757	NaN	NaN
2021-07-06	27.7926	2351416.9028	6.9629	1.2367	0.7218	110.6521	6.466	0.8463	NaN	NaN	NaN	0.01032711845483969	NaN	NaN
2021-07-26	29.1566	2462829.4323	7.3047	1.256	0.7251	110.3334	6.4839	0.8467	NaN	NaN	NaN	0.00033340742387211186	NaN	NaN
2021-07-31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.2	214122.0	100.8724	NaN	0.022455526392534342	NaN
2021-08-03	28.8376	2435885.2618	7.2247	1.2515	0.7182	109.1292	6.4634	0.8432	NaN	NaN	NaN	0.000662434446591309	NaN	NaN
2021-08-05	28.7789	2430926.212	7.21	1.2504	0.7178	109.5274	6.4603	0.8447	NaN	NaN	NaN	-0.015472090098955782	NaN	NaN
2021-08-06	28.5988	2415718.4592	7.1649	1.2504	0.7186	109.7993	6.469	0.8503	NaN	NaN	NaN	-0.021046201688138533	NaN	NaN
2021-08-19	28.7084	2424975.3522	7.1924	1.2756	0.7312	109.6187	6.4895	0.8552	NaN	NaN	NaN	-0.0007849733669751391	NaN	NaN
2021-08-31	29.7123	2509775.1038	7.4439	1.2587	0.7257	109.8107	6.4615	0.8475	70.3	215841.0	100.837	0.009118710036141175	-0.06332002281802618	NaN
2021-09-01	29.8454	2521015.6167	7.4772	1.2591	0.7266	110.3072	6.467	0.8439	NaN	NaN	NaN	-0.0017080830899774968	NaN	274.214
2021-09-22	28.5421	2410924.7111	7.1507	1.2786	0.7332	109.5575	6.4669	0.8519	NaN	NaN	NaN	-0.0006198929275851306	NaN	NaN
2021-09-27	28.4481	2387961.8808	7.1272	1.2662	0.7302	110.9078	6.4634	0.8546	NaN	NaN	NaN	0.0048660407602472144	NaN	NaN
2021-09-28	27.771	2331125.2013	6.9575	1.2653	0.736	111.466	6.4594	0.8561	NaN	NaN	NaN	-0.012248618469777206	NaN	NaN
2021-09-29	27.9511	2346237.8444	7.0027	1.2693	0.7417	111.4553	6.4653	0.8612	NaN	NaN	NaN	0.0019610104971738984	NaN	NaN
2021-10-04	24.758	2285623.004	6.4146	1.2606	0.735	111.0433	6.4466	0.8604	NaN	NaN	NaN	-0.001422798930055258	NaN	NaN
2021-10-15	25.7722	2376302.5415	6.6774	1.2362	0.7272	114.3337	6.4354	0.8625	NaN	NaN	NaN	-0.014454884082948816	NaN	NaN
2021-11-03	26.9555	2485405.0815	6.984	1.2425	0.7326	113.923	6.3985	0.8633	NaN	NaN	NaN	-0.015079586707623549	NaN	NaN
2021-11-12	26.6886	2460795.486	6.9148	1.2593	0.7469	113.9937	6.3808	0.8739	NaN	NaN	NaN	0.0014532536735023527	NaN	NaN
2021-11-30	29.4128	2711977.4241	7.6207	1.2777	0.7496	112.8223	6.3711	0.886	67.4	228145.0	101.961	0.010302351623740158	-0.026238695707553217	NaN
2021-12-06	29.4164	2712305.552	7.6216	1.2791	0.7542	113.2099	6.3778	0.8864	NaN	NaN	NaN	0.006279701289884754	NaN	NaN
2021-12-13	31.2705	2883260.2088	8.102	1.2758	0.7551	113.6638	6.3643	0.8851	NaN	NaN	NaN	0.004494887065962461	NaN	NaN
2021-12-22	31.2527	2881619.5691	8.0974	1.2909	0.7513	114.22	6.371	0.8831	NaN	NaN	NaN	-0.0005574757498049143	NaN	NaN
2021-12-23	31.3665	2892119.6632	8.1269	1.2829	0.7447	114.4032	6.371	0.8834	NaN	NaN	NaN	0.006916555109326206	NaN	NaN
2021-12-31	29.399	2901644.9121	7.846	1.2708	0.7419	115.1157	6.3524	NaN	70.6	232437.0	101.7587	0.0	-0.07704381948986261	NaN
2022-01-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	281.933
2022-01-07	28.505	2812288.6551	7.6074	1.2723	0.7384	115.8612	6.3781	0.8804	NaN	NaN	NaN	0.0017883089303676325	NaN	NaN
2022-01-10	28.5083	2812615.3425	7.6083	1.2659	0.7369	115.2589	6.3729	0.8828	NaN	NaN	NaN	0.0008925582952137301	NaN	NaN
2022-01-11	28.9868	2859821.6747	7.736	1.264	0.7364	115.5169	6.3739	0.88	NaN	NaN	NaN	0.007022628469512737	NaN	NaN
2022-01-17	NaN	NaN	NaN	1.2529	0.7329	114.5663	6.3494	NaN	NaN	NaN	NaN	-0.0027975863960504332	NaN	NaN
2022-01-18	28.1126	2771041.0818	7.5027	1.2517	0.7361	114.7092	6.3528	0.8821	NaN	NaN	NaN	-0.0003300511579295007	NaN	NaN
2022-01-24	26.7583	2637548.0544	7.1412	1.2623	0.7414	113.7827	6.3281	0.8842	NaN	NaN	NaN	-0.003265128428384889	NaN	NaN
2022-02-03	28.6258	2821631.3489	7.6396	1.2701	0.7373	114.8591	6.3614	0.8753	NaN	NaN	NaN	-0.006098575151078367	NaN	NaN
2022-02-08	28.9454	2853127.87	7.7249	1.2715	0.7395	115.4278	6.3671	0.876	NaN	NaN	NaN	0.004962505513895099	NaN	NaN
2022-02-17	27.9603	2756027.1961	7.462	1.2699	0.7343	115.0748	6.3377	0.88	NaN	NaN	NaN	0.016589713303983622	NaN	NaN
2022-02-21	NaN	NaN	NaN	1.2748	0.7347	114.8351	6.3354	NaN	NaN	NaN	NaN	0.00047528517110273505	NaN	NaN
2022-02-22	27.2053	2681610.5451	7.2605	1.2732	0.7378	115.0943	6.3279	0.8817	NaN	NaN	NaN	0.0029559250461863584	NaN	NaN
2022-03-22	27.9503	2755048.0296	7.4594	1.2579	0.755	120.6096	6.3622	0.9073	NaN	NaN	NaN	-0.010232029352488237	NaN	NaN
2022-03-25	28.9272	2851332.7315	7.7201	1.2526	0.7579	121.8597	6.3631	0.9103	NaN	NaN	NaN	-0.005800936291471603	NaN	NaN
2022-03-30	29.4321	2881219.3634	7.8548	1.2485	0.76	121.7598	6.3514	0.8958	NaN	NaN	NaN	0.012513089005235623	NaN	NaN
2022-03-31	28.3458	2830003.4485	7.502	1.2518	0.762	121.7638	6.342	0.9015	59.4	244230.0	103.5717	0.0042918454935623185	0.19751705625768934	NaN
2022-04-06	27.8945	2784946.4094	7.3825	1.2494	0.7642	123.8671	6.3625	0.9163	NaN	NaN	NaN	-0.007149837971297757	NaN	NaN
2022-04-11	26.9075	2686404.396	7.1213	1.2604	0.7678	125.6972	6.3674	0.9195	NaN	NaN	NaN	0.005253940455341333	NaN	NaN
2022-04-12	27.2175	2717360.8509	7.2034	1.2636	0.7684	125.4857	6.3713	0.9215	NaN	NaN	NaN	0.004765320762451397	NaN	NaN
2022-04-25	26.4416	2636242.2813	6.998	1.2757	0.7848	128.1686	6.5511	0.9343	NaN	NaN	NaN	-0.02400082406262871	NaN	NaN
2022-04-27	25.4172	2534113.7892	6.7269	1.2824	0.7958	128.1017	6.5555	0.948	NaN	NaN	NaN	-0.009870839021316802	NaN	NaN
2022-04-30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.2	252399.0	104.2709	NaN	-0.0350238161950126	NaN
2022-05-03	25.8896	2581212.6659	6.8519	1.2855	0.797	129.8408	6.6085	0.9495	NaN	NaN	NaN	-0.021765290639878532	NaN	NaN
2022-05-10	25.0828	2500772.3163	6.6384	1.2987	0.811	130.1687	6.7242	0.9496	NaN	NaN	NaN	-0.001880810360578189	NaN	NaN
2022-05-13	23.8815	2381001.9769	6.3204	1.3004	0.8196	128.9456	6.7899	0.9606	NaN	NaN	NaN	-0.013880572641663536	NaN	NaN
2022-05-16	23.6266	2355591.2427	6.253	1.2927	0.816	129.5433	6.792	0.9597	NaN	NaN	NaN	-0.0011591962905718178	NaN	NaN
2022-05-23	23.2321	2316261.2529	6.1486	1.2784	0.7954	127.6386	6.647	0.9374	NaN	NaN	NaN	0.011994329953113114	NaN	NaN
2022-05-25	22.8117	2274341.6341	6.0373	1.2875	0.8004	127.0083	6.6943	0.9383	NaN	NaN	NaN	-0.010658240051416579	NaN	NaN
2022-05-31	24.1623	2409002.34	6.3948	1.267	0.7947	128.2181	6.665	0.9319	58.4	256083.0	104.1646	-0.008787061994609102	0.048102981029810365	NaN
2022-06-02	24.5471	2447361.219	6.4966	1.2645	0.7968	129.7419	6.6732	0.9317	NaN	NaN	NaN	0.0	NaN	NaN
2022-06-03	23.6006	2353001.6138	6.2461	1.2567	0.7961	130.0932	6.6603	0.9327	NaN	NaN	NaN	0.0	NaN	NaN
2022-06-08	24.0195	2394759.3808	6.357	1.254	0.7969	134.0162	6.6845	0.9311	NaN	NaN	NaN	0.0018382352941177516	NaN	NaN
2022-06-09	23.1558	2308654.2178	6.1284	1.2572	0.7973	133.9756	6.6762	0.9384	NaN	NaN	NaN	-0.004371289800323752	NaN	NaN
2022-06-14	21.5519	2148744.6296	5.7039	1.2937	0.8283	134.5388	6.7372	0.9601	NaN	NaN	NaN	-0.006881861379649412	NaN	NaN
2022-06-16	21.1136	2105044.6409	5.5879	1.2929	0.8226	132.9231	6.7158	0.9496	NaN	NaN	NaN	0.0014804254852505139	NaN	NaN
2022-06-21	22.0568	2199080.5425	5.8375	1.2948	0.8153	136.2559	6.6995	0.948	NaN	NaN	NaN	0.0020691532806969004	NaN	NaN
2022-06-22	21.9724	2190664.2484	5.8152	1.2984	0.8163	136.0232	6.7108	0.9449	NaN	NaN	NaN	0.0008694234635657772	NaN	NaN
2022-07-08	24.264	2366664.3811	6.2433	1.2989	0.8323	135.8359	6.7003	0.9825	NaN	NaN	NaN	-0.005606407322654383	NaN	NaN
2022-07-13	24.0083	2341716.5452	6.1775	1.2986	0.8381	137.1014	6.7271	0.992	NaN	NaN	NaN	-0.003524585427861604	NaN	NaN
2022-07-14	24.5	2389680.7717	6.304	1.3155	0.8452	138.9705	6.7584	0.9972	NaN	NaN	NaN	-0.013858285979357454	NaN	NaN
2022-07-22	25.4274	2476342.1757	6.5426	1.2861	0.8355	136.9087	6.7568	0.978	NaN	NaN	NaN	0.01870858014192711	NaN	NaN
2022-07-25	25.2393	2458021.5184	6.4942	1.2864	0.8286	136.6159	6.7501	0.9793	NaN	NaN	NaN	-0.01042026482440983	NaN	NaN
2022-08-04	27.3614	2664691.3891	7.0403	1.2838	0.8273	133.3955	6.7546	0.9784	NaN	NaN	NaN	0.012433997615397763	NaN	NaN
2022-08-09	27.2145	2650388.4198	7.0025	1.2862	0.8259	135.0987	6.7526	0.9779	NaN	NaN	NaN	0.006277675018216522	NaN	NaN
2022-08-15	28.5792	2783293.5389	7.3536	1.2915	0.8276	133.0162	6.7729	0.9817	NaN	NaN	NaN	-0.008649070922381541	NaN	NaN
2022-08-22	27.6518	2692975.9126	7.115	1.2988	0.8465	137.0663	6.845	1.0064	NaN	NaN	NaN	-0.009995430660269644	NaN	NaN
2022-08-29	26.6304	2593497.9578	6.8522	1.3044	0.8554	138.6842	6.9141	1.0	NaN	NaN	NaN	0.0	NaN	NaN
2022-09-01	26.066	2538535.9859	6.707	1.3164	0.8644	139.2843	6.8989	1.005	NaN	NaN	NaN	-0.012588146162363811	NaN	296.761
2022-09-13	25.3861	2472324.4877	6.532	1.2973	0.853	142.0147	6.9255	1.0003	NaN	NaN	NaN	-0.01245366079703425	NaN	NaN
2022-09-22	25.2046	2454646.6605	6.4853	1.3434	0.8828	140.8134	7.0623	1.0162	NaN	NaN	NaN	5.9815767436299794e-05	NaN	NaN
2022-09-23	24.8234	2417523.2234	6.3872	1.3509	0.9043	142.9465	7.1193	1.0289	NaN	NaN	NaN	-0.01692684969196734	NaN	NaN
2022-09-26	24.8795	2403790.1872	6.4017	1.3679	0.9269	144.1738	7.161	1.0392	NaN	NaN	NaN	-0.00012168410805535324	NaN	NaN
2022-09-27	25.0429	2419574.178	6.4437	1.3683	0.9257	144.4214	7.1709	1.0399	NaN	NaN	NaN	-0.005537300718023719	NaN	NaN
2022-09-29	23.5116	2271619.194	6.0497	1.3697	0.922	144.7146	7.132	1.0231	NaN	NaN	NaN	0.0015736593632731388	NaN	NaN
2022-10-05	23.9607	2334117.42	6.0612	1.3609	0.8809	144.4075	7.116	1.0136	NaN	NaN	NaN	-0.008396991078197025	NaN	NaN
2022-10-07	22.928	2233514.4082	5.8	1.3715	0.8919	144.8607	7.116	1.022	NaN	NaN	NaN	-0.010500525026251317	NaN	NaN
2022-10-12	22.6416	2205613.4145	5.7275	1.3801	0.905	146.6516	7.1711	1.0318	NaN	NaN	NaN	0.0036042530185618205	NaN	NaN
2022-10-17	23.3077	2265475.0844	5.896	1.3813	0.8856	148.8859	7.2009	1.0159	NaN	NaN	NaN	0.009397926393015288	NaN	NaN
2022-10-18	23.527	2286791.9625	5.9515	1.3721	0.8839	149.1103	7.1993	1.016	NaN	NaN	NaN	-0.007087938491110002	NaN	NaN
2022-11-01	24.6563	2396557.9767	6.2372	1.3541	0.8652	147.1298	7.255	1.0131	NaN	NaN	NaN	0.0038438071995119394	NaN	298.349
2022-11-03	22.73	2209319.4278	5.7499	1.3793	0.8944	148.2416	7.3174	1.0247	NaN	NaN	NaN	-0.012609117361784605	NaN	NaN
2022-11-09	22.0737	2145527.8747	5.5838	1.3449	0.8743	146.2496	7.253	0.9963	NaN	NaN	NaN	0.021802585333889235	NaN	NaN
2022-11-18	24.761	2406739.1722	6.2637	1.3352	0.8399	139.9961	7.1185	0.9663	NaN	NaN	NaN	-0.003980438985556667	NaN	NaN
2022-11-24	NaN	NaN	NaN	1.3343	0.8252	138.1926	7.1489	NaN	NaN	NaN	NaN	0.00873462820365467	NaN	NaN
2022-11-30	24.2275	2354878.7075	6.1287	1.3513	0.8335	139.0517	7.0776	0.9687	56.8	NaN	104.5175	0.0004564386375305318	NaN	NaN
2022-12-08	23.347	2269293.0327	5.9059	1.3601	0.82	136.6575	6.9706	0.9477	NaN	NaN	NaN	0.004488834025361932	NaN	NaN
2022-12-09	23.2668	2261498.0549	5.8857	1.3619	0.814	135.7136	6.9585	0.9479	NaN	NaN	NaN	0.003351580828957701	NaN	NaN
2022-12-19	21.6645	2105757.5797	5.4803	1.3655	0.822	136.488	6.9731	NaN	NaN	NaN	NaN	NaN	NaN	NaN
